student_id,gender,is_active,attendance_min,attendance_max,assignment_min,assignment_max,cie_min,cie_max,see_min,see_max,credits_registered,credits_earned,sgpa,cgpa,failed_courses,backlog_courses,semester_result,registration_status,is_repeat,attendance_percentage,assignment_completion,lms_activity_score,cie_marks,see_marks,total_marks,grade_letter,grade_point,credit_points,credits_earned_marks,result,dropout_risk,has_registration,has_marks,failed_course_risk,backlog_risk,attendance_risk,assignment_risk,lms_risk,cgpa_risk,repeat_course_risk,credit_completion_ratio
ST000031,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,65.0,68.0,72.0,16.0,46.0,62.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000031,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,67.0,66.0,70.0,17.0,37.0,54.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000031,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,71.0,61.0,57.0,21.0,51.0,72.0,0,8.0,32.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000031,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,82.0,65.0,71.0,10.0,54.0,64.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000032,1,True,20,50,20,45,0,12,0,30,12.0,0.0,0.0,0.0,3,3,0,0,0,25.0,20.0,29.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,0,1,0,0,1,1,1,1,1,0,0.0
ST000032,1,True,20,50,20,45,0,12,0,30,12.0,0.0,0.0,0.0,3,3,0,1,1,39.0,27.0,32.0,8.0,5.0,13.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,0.0
ST000032,1,True,20,50,20,45,0,12,0,30,12.0,0.0,0.0,0.0,3,3,0,1,0,37.0,29.0,30.0,5.0,24.0,29.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000032,1,True,20,50,20,45,0,12,0,30,12.0,0.0,0.0,0.0,3,3,0,1,0,33.0,29.0,19.0,3.0,9.0,12.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000033,1,True,55,75,50,70,8,20,25,50,8.0,8.0,6.0,6.0,0,0,2,1,0,68.0,59.0,58.0,17.0,42.0,59.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,1,0,1,0,1.0
ST000033,1,True,55,75,50,70,8,20,25,50,8.0,8.0,6.0,6.0,0,0,2,0,0,66.0,56.0,53.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,2,1,0,0,0,1,1,0,1,0,0.0
ST000033,1,True,55,75,50,70,8,20,25,50,8.0,8.0,6.0,6.0,0,0,2,1,0,74.0,70.0,65.0,19.0,36.0,55.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000033,1,True,55,75,50,70,8,20,25,50,8.0,8.0,6.0,6.0,0,0,2,0,0,63.0,65.0,48.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,2,1,0,0,0,1,0,1,1,0,0.0
ST000034,0,False,20,50,20,45,0,12,0,30,0.0,0.0,0.0,0.0,0,0,1,2,0,0.0,0.0,0.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,0,0,0,0,0,1,1,1,1,0,0.0
ST000035,1,True,55,75,50,70,8,20,25,50,12.0,12.0,6.0,6.0,0,0,2,1,0,70.0,56.0,62.0,8.0,42.0,50.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,1,0,1,0,1.0
ST000035,1,True,55,75,50,70,8,20,25,50,12.0,12.0,6.0,6.0,0,0,2,0,0,56.0,52.0,53.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,2,1,0,0,0,1,1,0,1,0,0.0
ST000035,1,True,55,75,50,70,8,20,25,50,12.0,12.0,6.0,6.0,0,0,2,1,0,60.0,65.0,65.0,20.0,32.0,52.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000035,1,True,55,75,50,70,8,20,25,50,12.0,12.0,6.0,6.0,0,0,2,1,0,70.0,64.0,55.0,14.0,45.0,59.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000036,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,83.0,69.0,70.0,18.0,31.0,49.0,4,5.0,20.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
ST000036,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,66.0,68.0,72.0,16.0,56.0,72.0,0,8.0,32.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000036,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,76.0,66.0,67.0,17.0,33.0,50.0,2,6.0,24.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
ST000036,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,84.0,75.0,69.0,14.0,34.0,48.0,4,5.0,20.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
ST000037,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,80.0,65.0,75.0,18.0,38.0,56.0,2,6.0,24.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000037,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,66.0,66.0,58.0,13.0,56.0,69.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000037,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,80.0,75.0,72.0,11.0,51.0,62.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000037,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,83.0,76.0,72.0,22.0,50.0,72.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000038,1,True,80,95,75,90,18,28,45,65,16.0,16.0,9.0,9.0,0,0,2,1,0,80.0,80.0,76.0,22.0,54.0,76.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000038,1,True,80,95,75,90,18,28,45,65,16.0,16.0,9.0,9.0,0,0,2,1,0,93.0,82.0,87.0,27.0,58.0,85.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000038,1,True,80,95,75,90,18,28,45,65,16.0,16.0,9.0,9.0,0,0,2,1,0,83.0,75.0,82.0,27.0,65.0,92.0,6,10.0,40.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000038,1,True,80,95,75,90,18,28,45,65,16.0,16.0,9.0,9.0,0,0,2,1,0,80.0,79.0,79.0,22.0,60.0,82.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000039,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,72.0,61.0,76.0,20.0,39.0,59.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000039,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,80.0,64.0,78.0,22.0,35.0,57.0,2,6.0,24.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
ST000039,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,85.0,77.0,70.0,11.0,57.0,68.0,3,7.0,28.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
ST000039,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.0,6.0,0,0,2,1,0,66.0,63.0,65.0,17.0,31.0,48.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000040,1,True,40,65,35,60,4,16,15,40,12.0,4.0,1.67,1.67,2,2,3,1,0,64.0,58.0,49.0,10.0,17.0,27.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000040,1,True,40,65,35,60,4,16,15,40,12.0,4.0,1.67,1.67,2,2,3,1,0,46.0,44.0,40.0,7.0,38.0,45.0,4,5.0,20.0,4.0,1,0,1,1,0,1,1,1,1,1,0,1.0
ST000040,1,True,40,65,35,60,4,16,15,40,12.0,4.0,1.67,1.67,2,2,3,1,0,55.0,51.0,47.0,4.0,27.0,31.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000040,1,True,40,65,35,60,4,16,15,40,12.0,4.0,1.67,1.67,2,2,3,0,0,47.0,45.0,35.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,0,1,0,0,1,1,1,1,1,0,0.0
ST000041,0,True,80,95,75,90,18,28,45,65,16.0,16.0,9.0,9.0,0,0,2,1,0,85.0,86.0,82.0,26.0,47.0,73.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000041,0,True,80,95,75,90,18,28,45,65,16.0,16.0,9.0,9.0,0,0,2,1,0,91.0,84.0,86.0,23.0,57.0,80.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000041,0,True,80,95,75,90,18,28,45,65,16.0,16.0,9.0,9.0,0,0,2,1,0,91.0,75.0,88.0,28.0,63.0,91.0,6,10.0,40.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000041,0,True,80,95,75,90,18,28,45,65,16.0,16.0,9.0,9.0,0,0,2,1,0,86.0,90.0,72.0,18.0,62.0,80.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000042,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,69.0,67.0,75.0,21.0,33.0,54.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000042,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,65.0,66.0,56.0,23.0,51.0,74.0,0,8.0,32.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000042,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,74.0,67.0,63.0,14.0,47.0,61.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000042,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.0,7.0,0,0,2,1,0,82.0,80.0,69.0,18.0,43.0,61.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000043,0,True,90,100,90,100,24,30,55,70,16.0,16.0,9.75,9.75,0,0,2,1,0,95.0,96.0,98.0,29.0,66.0,95.0,6,10.0,40.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000043,0,True,90,100,90,100,24,30,55,70,16.0,16.0,9.75,9.75,0,0,2,1,0,98.0,97.0,91.0,28.0,66.0,94.0,6,10.0,40.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000043,0,True,90,100,90,100,24,30,55,70,16.0,16.0,9.75,9.75,0,0,2,1,0,91.0,91.0,90.0,25.0,66.0,91.0,6,10.0,40.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000043,0,True,90,100,90,100,24,30,55,70,16.0,16.0,9.75,9.75,0,0,2,1,0,99.0,100.0,88.0,27.0,58.0,85.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000044,1,True,80,95,75,90,18,28,45,65,16.0,16.0,9.0,9.0,0,0,2,1,0,86.0,85.0,90.0,27.0,65.0,92.0,6,10.0,40.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000044,1,True,80,95,75,90,18,28,45,65,16.0,16.0,9.0,9.0,0,0,2,1,0,87.0,76.0,85.0,27.0,62.0,89.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000044,1,True,80,95,75,90,18,28,45,65,16.0,16.0,9.0,9.0,0,0,2,1,0,81.0,77.0,84.0,26.0,63.0,89.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000044,1,True,80,95,75,90,18,28,45,65,16.0,16.0,9.0,9.0,0,0,2,1,0,84.0,87.0,75.0,20.0,53.0,73.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000045,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.25,6.25,0,0,2,1,0,80.0,72.0,69.0,11.0,44.0,55.0,2,6.0,24.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
ST000045,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.25,6.25,0,0,2,1,0,74.0,71.0,69.0,20.0,46.0,66.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000045,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.25,6.25,0,0,2,1,0,85.0,68.0,75.0,12.0,45.0,57.0,2,6.0,24.0,4.0,1,1,1,1,0,0,0,0,0,1,0,1.0
ST000045,1,True,65,85,60,80,10,24,30,58,16.0,16.0,6.25,6.25,0,0,2,1,0,67.0,67.0,76.0,17.0,40.0,57.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000046,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.75,6.75,0,0,2,1,0,72.0,69.0,77.0,10.0,38.0,48.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000046,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.75,6.75,0,0,2,1,0,73.0,60.0,75.0,23.0,39.0,62.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000046,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.75,6.75,0,0,2,1,0,72.0,68.0,64.0,24.0,52.0,76.0,0,8.0,32.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000046,0,True,65,85,60,80,10,24,30,58,16.0,16.0,6.75,6.75,0,0,2,1,1,83.0,72.0,77.0,13.0,50.0,63.0,3,7.0,28.0,4.0,1,2,1,1,0,0,0,0,0,0,1,1.0
ST000047,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.5,8.5,0,0,2,1,0,93.0,77.0,90.0,24.0,48.0,72.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000047,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.5,8.5,0,0,2,1,0,88.0,90.0,88.0,25.0,65.0,90.0,6,10.0,40.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000047,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.5,8.5,0,0,2,1,0,82.0,86.0,82.0,27.0,45.0,72.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000047,0,True,80,95,75,90,18,28,45,65,16.0,16.0,8.5,8.5,0,0,2,1,0,90.0,77.0,75.0,22.0,51.0,73.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000048,0,True,65,85,60,80,10,24,30,58,12.0,12.0,6.33,6.33,0,0,2,0,0,73.0,77.0,68.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,2,1,0,0,0,1,0,0,1,0,0.0
ST000048,0,True,65,85,60,80,10,24,30,58,12.0,12.0,6.33,6.33,0,0,2,1,0,76.0,77.0,79.0,16.0,31.0,47.0,4,5.0,20.0,4.0,1,1,1,1,0,0,0,0,0,1,0,1.0
ST000048,0,True,65,85,60,80,10,24,30,58,12.0,12.0,6.33,6.33,0,0,2,1,0,65.0,64.0,50.0,15.0,31.0,46.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000048,0,True,65,85,60,80,10,24,30,58,12.0,12.0,6.33,6.33,0,0,2,1,0,82.0,68.0,68.0,23.0,58.0,81.0,1,9.0,36.0,4.0,1,2,1,1,0,0,0,0,0,1,0,1.0
ST000049,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.25,7.25,0,0,2,1,0,66.0,64.0,56.0,13.0,54.0,67.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000049,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.25,7.25,0,0,2,1,0,76.0,72.0,74.0,21.0,51.0,72.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000049,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.25,7.25,0,0,2,1,0,79.0,71.0,65.0,11.0,52.0,63.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000049,1,True,65,85,60,80,10,24,30,58,16.0,16.0,7.25,7.25,0,0,2,1,0,73.0,65.0,64.0,21.0,46.0,67.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000050,0,True,55,75,50,70,8,20,25,50,16.0,16.0,5.75,5.75,0,0,2,1,0,62.0,55.0,55.0,20.0,32.0,52.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,1,0,1,0,1.0
ST000050,0,True,55,75,50,70,8,20,25,50,16.0,16.0,5.75,5.75,0,0,2,1,0,57.0,58.0,44.0,13.0,45.0,58.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,1,1,1,0,1.0
ST000050,0,True,55,75,50,70,8,20,25,50,16.0,16.0,5.75,5.75,0,0,2,1,0,74.0,61.0,64.0,14.0,40.0,54.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000050,0,True,55,75,50,70,8,20,25,50,16.0,16.0,5.75,5.75,0,0,2,1,0,69.0,50.0,59.0,14.0,35.0,49.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,1,0,1,0,1.0
ST000051,0,True,80,95,75,90,18,28,45,65,16.0,16.0,7.75,7.75,0,0,2,1,0,83.0,75.0,88.0,20.0,46.0,66.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000051,0,True,80,95,75,90,18,28,45,65,16.0,16.0,7.75,7.75,0,0,2,1,0,82.0,85.0,79.0,20.0,47.0,67.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000051,0,True,80,95,75,90,18,28,45,65,16.0,16.0,7.75,7.75,0,0,2,1,0,86.0,82.0,72.0,25.0,61.0,86.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000051,0,True,80,95,75,90,18,28,45,65,16.0,16.0,7.75,7.75,0,0,2,1,0,88.0,80.0,84.0,24.0,51.0,75.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000052,0,True,40,65,35,60,4,16,15,40,12.0,8.0,3.0,3.0,1,1,3,1,0,62.0,45.0,47.0,14.0,30.0,44.0,7,4.0,16.0,4.0,1,0,1,1,0,1,1,1,1,1,0,1.0
ST000052,0,True,40,65,35,60,4,16,15,40,12.0,8.0,3.0,3.0,1,1,3,1,0,49.0,37.0,44.0,12.0,37.0,49.0,4,5.0,20.0,4.0,1,0,1,1,0,1,1,1,1,1,0,1.0
ST000052,0,True,40,65,35,60,4,16,15,40,12.0,8.0,3.0,3.0,1,1,3,1,0,51.0,43.0,48.0,6.0,27.0,33.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000052,0,True,40,65,35,60,4,16,15,40,12.0,8.0,3.0,3.0,1,1,3,0,0,41.0,39.0,43.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,0,1,0,0,1,1,1,1,1,0,0.0
ST000053,1,True,90,100,90,100,24,30,55,70,12.0,12.0,9.33,9.33,0,0,2,0,0,99.0,100.0,90.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,1,1,0,0,0,0,0,0,0,0,0.0
ST000053,1,True,90,100,90,100,24,30,55,70,12.0,12.0,9.33,9.33,0,0,2,1,0,94.0,94.0,95.0,24.0,60.0,84.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000053,1,True,90,100,90,100,24,30,55,70,12.0,12.0,9.33,9.33,0,0,2,1,0,91.0,94.0,96.0,27.0,56.0,83.0,1,9.0,36.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000053,1,True,90,100,90,100,24,30,55,70,12.0,12.0,9.33,9.33,0,0,2,1,0,99.0,93.0,95.0,28.0,65.0,93.0,6,10.0,40.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000054,1,True,55,75,50,70,8,20,25,50,16.0,16.0,6.5,6.5,0,0,2,1,0,61.0,60.0,63.0,19.0,50.0,69.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,0,0,0,0,1.0
ST000054,1,True,55,75,50,70,8,20,25,50,16.0,16.0,6.5,6.5,0,0,2,1,0,55.0,57.0,41.0,9.0,39.0,48.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,1,1,0,0,1.0
ST000054,1,True,55,75,50,70,8,20,25,50,16.0,16.0,6.5,6.5,0,0,2,1,0,73.0,56.0,60.0,16.0,46.0,62.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,1,0,0,0,1.0
ST000054,1,True,55,75,50,70,8,20,25,50,16.0,16.0,6.5,6.5,0,0,2,1,0,60.0,50.0,60.0,17.0,50.0,67.0,3,7.0,28.0,4.0,1,2,1,1,0,0,1,1,0,0,0,1.0
ST000055,0,True,55,75,50,70,8,20,25,50,12.0,12.0,5.67,5.67,0,0,2,1,0,72.0,69.0,59.0,18.0,32.0,50.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000055,0,True,55,75,50,70,8,20,25,50,12.0,12.0,5.67,5.67,0,0,2,0,0,66.0,50.0,53.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,2,1,0,0,0,1,1,0,1,0,0.0
ST000055,0,True,55,75,50,70,8,20,25,50,12.0,12.0,5.67,5.67,0,0,2,1,0,70.0,63.0,57.0,17.0,31.0,48.0,4,5.0,20.0,4.0,1,2,1,1,0,0,1,0,0,1,0,1.0
ST000055,0,True,55,75,50,70,8,20,25,50,12.0,12.0,5.67,5.67,0,0,2,1,0,71.0,58.0,63.0,17.0,36.0,53.0,2,6.0,24.0,4.0,1,2,1,1,0,0,1,1,0,1,0,1.0
ST000056,0,True,40,65,35,60,4,16,15,40,16.0,8.0,2.75,2.75,2,2,3,1,0,59.0,56.0,47.0,15.0,22.0,37.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000056,0,True,40,65,35,60,4,16,15,40,16.0,8.0,2.75,2.75,2,2,3,1,0,57.0,44.0,46.0,8.0,26.0,34.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000056,0,True,40,65,35,60,4,16,15,40,16.0,8.0,2.75,2.75,2,2,3,1,0,59.0,54.0,50.0,11.0,40.0,51.0,2,6.0,24.0,4.0,1,0,1,1,0,1,1,1,0,1,0,1.0
ST000056,0,True,40,65,35,60,4,16,15,40,16.0,8.0,2.75,2.75,2,2,3,1,0,41.0,36.0,42.0,10.0,38.0,48.0,4,5.0,20.0,4.0,1,0,1,1,0,1,1,1,1,1,0,1.0
ST000057,0,True,20,50,20,45,0,12,0,30,8.0,0.0,0.0,0.0,2,2,3,1,0,34.0,38.0,20.0,1.0,26.0,27.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000057,0,True,20,50,20,45,0,12,0,30,8.0,0.0,0.0,0.0,2,2,3,0,0,39.0,30.0,26.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,0,1,0,0,1,1,1,1,1,0,0.0
ST000057,0,True,20,50,20,45,0,12,0,30,8.0,0.0,0.0,0.0,2,2,3,1,1,37.0,28.0,33.0,7.0,18.0,25.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,0.0
ST000057,0,True,20,50,20,45,0,12,0,30,8.0,0.0,0.0,0.0,2,2,3,0,0,20.0,23.0,19.0,18.0,46.0,63.0,8,7.0,28.0,4.0,2,0,1,0,0,1,1,1,1,1,0,0.0
ST000058,0,True,40,65,35,60,4,16,15,40,16.0,4.0,1.0,1.0,3,3,0,1,0,49.0,45.0,34.0,9.0,24.0,33.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000058,0,True,40,65,35,60,4,16,15,40,16.0,4.0,1.0,1.0,3,3,0,1,1,58.0,50.0,48.0,5.0,27.0,32.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,0.0
ST000058,0,True,40,65,35,60,4,16,15,40,16.0,4.0,1.0,1.0,3,3,0,1,0,58.0,50.0,46.0,11.0,30.0,41.0,7,4.0,16.0,4.0,1,0,1,1,0,1,1,1,1,1,0,1.0
ST000058,0,True,40,65,35,60,4,16,15,40,16.0,4.0,1.0,1.0,3,3,0,1,0,43.0,36.0,38.0,12.0,15.0,27.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000059,0,True,40,65,35,60,4,16,15,40,16.0,0.0,0.0,0.0,4,4,0,1,0,48.0,52.0,42.0,9.0,30.0,39.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000059,0,True,40,65,35,60,4,16,15,40,16.0,0.0,0.0,0.0,4,4,0,1,0,50.0,38.0,46.0,16.0,15.0,31.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000059,0,True,40,65,35,60,4,16,15,40,16.0,0.0,0.0,0.0,4,4,0,1,1,41.0,38.0,37.0,7.0,17.0,24.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,0.0
ST000059,0,True,40,65,35,60,4,16,15,40,16.0,0.0,0.0,0.0,4,4,0,1,0,46.0,48.0,45.0,9.0,21.0,30.0,5,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,0,0.0
ST000060,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.25,7.25,0,0,2,1,0,79.0,75.0,73.0,18.0,47.0,65.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000060,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.25,7.25,0,0,2,1,0,83.0,79.0,68.0,18.0,53.0,71.0,0,8.0,32.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000060,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.25,7.25,0,0,2,1,0,82.0,79.0,77.0,23.0,40.0,63.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000060,0,True,65,85,60,80,10,24,30,58,16.0,16.0,7.25,7.25,0,0,2,1,0,84.0,65.0,69.0,21.0,47.0,68.0,3,7.0,28.0,4.0,1,1,1,1,0,0,0,0,0,0,0,1.0
ST000061,1,True,55,75,50,70,8,20,25,50,16.0,12.0,4.25,4.25,1,1,3,1,0,72.0,61.0,62.0,14.0,30.0,44.0,7,4.0,16.0,4.0,1,2,1,1,0,1,1,0,0,1,0,1.0
ST000061,1,True,55,75,50,70,8,20,25,50,16.0,12.0,4.25,4.25,1,1,3,1,0,72.0,56.0,65.0,8.0,27.0,35.0,5,0.0,0.0,0.0,0,2,1,1,1,1,1,1,0,1,0,0.0
