created_at,updated_at,marks_id,registration_id,cie_marks,see_marks,total_marks,grade_letter,grade_point,credit_points,credits_registered,credits_earned,result
2026-07-30T21:22:50.635058,2026-07-30T21:22:50.635060,MK000203,REG000218,24,47,71,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.635067,2026-07-30T21:22:50.635069,MK000204,REG000219,13,41,54,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.635076,2026-07-30T21:22:50.635078,MK000205,REG000220,11,43,54,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.635085,2026-07-30T21:22:50.635087,MK000206,REG000221,11,37,48,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.635094,2026-07-30T21:22:50.635103,MK000207,REG000222,20,58,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.635124,2026-07-30T21:22:50.635129,MK000208,REG000223,10,56,66,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.635138,2026-07-30T21:22:50.635140,MK000209,REG000224,13,47,60,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.635147,2026-07-30T21:22:50.635149,MK000210,REG000225,11,47,58,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.635156,2026-07-30T21:22:50.635158,MK000211,REG000226,19,50,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.635165,2026-07-30T21:22:50.635167,MK000212,REG000227,19,42,61,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.635174,2026-07-30T21:22:50.635176,MK000213,REG000228,22,47,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.635183,2026-07-30T21:22:50.635185,MK000214,REG000229,9,39,48,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.635192,2026-07-30T21:22:50.635198,MK000215,REG000230,16,25,41,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.635206,2026-07-30T21:22:50.635208,MK000216,REG000231,15,25,40,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.635215,2026-07-30T21:22:50.635217,MK000217,REG000233,21,54,75,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.635224,2026-07-30T21:22:50.635226,MK000218,REG000234,23,48,71,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.635233,2026-07-30T21:22:50.635235,MK000219,REG000235,26,49,75,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.635242,2026-07-30T21:22:50.635244,MK000220,REG000236,24,65,89,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.635253,2026-07-30T21:22:50.635255,MK000221,REG000237,27,56,83,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.635262,2026-07-30T21:22:50.635264,MK000222,REG000238,30,57,87,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.635271,2026-07-30T21:22:50.635273,MK000223,REG000239,29,68,97,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.635280,2026-07-30T21:22:50.635282,MK000224,REG000240,28,60,88,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.635289,2026-07-30T21:22:50.635291,MK000225,REG000241,13,22,35,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635298,2026-07-30T21:22:50.635300,MK000226,REG000242,16,36,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.635307,2026-07-30T21:22:50.635309,MK000227,REG000243,16,21,37,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635318,2026-07-30T21:22:50.635320,MK000228,REG000244,5,19,24,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635329,2026-07-30T21:22:50.635331,MK000229,REG000246,19,51,70,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.635338,2026-07-30T21:22:50.635340,MK000230,REG000247,21,52,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.635347,2026-07-30T21:22:50.635349,MK000231,REG000248,24,54,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.635356,2026-07-30T21:22:50.635358,MK000232,REG000249,16,57,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.635365,2026-07-30T21:22:50.635367,MK000233,REG000250,10,52,62,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.635374,2026-07-30T21:22:50.635376,MK000234,REG000251,17,47,64,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.635386,2026-07-30T21:22:50.635388,MK000235,REG000252,12,40,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.635395,2026-07-30T21:22:50.635397,MK000236,REG000253,7,21,28,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635404,2026-07-30T21:22:50.635406,MK000237,REG000254,13,30,43,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.635413,2026-07-30T21:22:50.635415,MK000238,REG000256,11,34,45,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.635422,2026-07-30T21:22:50.635424,MK000239,REG000257,8,39,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.635430,2026-07-30T21:22:50.635435,MK000240,REG000258,17,26,43,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.635442,2026-07-30T21:22:50.635444,MK000241,REG000259,8,28,36,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635451,2026-07-30T21:22:50.635453,MK000242,REG000260,14,29,43,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.635460,2026-07-30T21:22:50.635462,MK000243,REG000261,4,30,34,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635469,2026-07-30T21:22:50.635471,MK000244,REG000262,7,19,26,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635478,2026-07-30T21:22:50.635480,MK000245,REG000263,9,30,39,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635487,2026-07-30T21:22:50.635489,MK000246,REG000264,7,20,27,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635497,2026-07-30T21:22:50.635499,MK000247,REG000265,21,54,75,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.635506,2026-07-30T21:22:50.635508,MK000248,REG000266,17,56,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.635515,2026-07-30T21:22:50.635517,MK000249,REG000267,19,43,62,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.635524,2026-07-30T21:22:50.635526,MK000250,REG000268,10,41,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.635533,2026-07-30T21:22:50.635535,MK000251,REG000269,23,45,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.635542,2026-07-30T21:22:50.635544,MK000252,REG000270,18,62,80,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.635551,2026-07-30T21:22:50.635553,MK000253,REG000271,26,65,91,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.635560,2026-07-30T21:22:50.635562,MK000254,REG000272,28,52,80,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.635569,2026-07-30T21:22:50.635571,MK000255,REG000273,30,70,100,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.635579,2026-07-30T21:22:50.635582,MK000256,REG000274,28,70,98,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.635589,2026-07-30T21:22:50.635605,MK000257,REG000275,26,59,85,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.635612,2026-07-30T21:22:50.635614,MK000258,REG000276,24,56,80,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.635621,2026-07-30T21:22:50.635623,MK000259,REG000277,13,30,43,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.635630,2026-07-30T21:22:50.635632,MK000260,REG000278,10,46,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.635638,2026-07-30T21:22:50.635640,MK000261,REG000279,18,42,60,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.635647,2026-07-30T21:22:50.635649,MK000262,REG000280,13,32,45,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.635656,2026-07-30T21:22:50.635658,MK000263,REG000281,26,53,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.635665,2026-07-30T21:22:50.635713,MK000264,REG000282,26,53,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.635720,2026-07-30T21:22:50.635721,MK000265,REG000283,24,59,83,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.635731,2026-07-30T21:22:50.635733,MK000266,REG000284,20,63,83,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.635741,2026-07-30T21:22:50.635743,MK000267,REG000285,11,55,66,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.635751,2026-07-30T21:22:50.635753,MK000268,REG000287,13,36,49,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.635759,2026-07-30T21:22:50.635761,MK000269,REG000288,11,41,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.635769,2026-07-30T21:22:50.635770,MK000270,REG000289,10,57,67,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.635778,2026-07-30T21:22:50.635779,MK000271,REG000290,11,39,50,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.635786,2026-07-30T21:22:50.635789,MK000272,REG000291,10,37,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.635795,2026-07-30T21:22:50.635797,MK000273,REG000292,11,54,65,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.635804,2026-07-30T21:22:50.635806,MK000274,REG000293,14,55,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.635812,2026-07-30T21:22:50.635815,MK000275,REG000294,15,41,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.635823,2026-07-30T21:22:50.635825,MK000276,REG000295,12,42,54,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.635832,2026-07-30T21:22:50.635834,MK000277,REG000296,17,38,55,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.635840,2026-07-30T21:22:50.635842,MK000278,REG000297,20,35,55,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.635849,2026-07-30T21:22:50.635851,MK000279,REG000298,17,30,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.635858,2026-07-30T21:22:50.635860,MK000280,REG000299,17,31,48,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.635866,2026-07-30T21:22:50.635868,MK000281,REG000300,15,56,71,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.635875,2026-07-30T21:22:50.635877,MK000282,REG000301,8,30,38,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635884,2026-07-30T21:22:50.635886,MK000283,REG000302,10,28,38,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635895,2026-07-30T21:22:50.635897,MK000284,REG000303,16,34,50,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.635904,2026-07-30T21:22:50.635907,MK000285,REG000304,20,29,49,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.635914,2026-07-30T21:22:50.635916,MK000286,REG000305,6,18,24,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635922,2026-07-30T21:22:50.635924,MK000287,REG000306,11,28,39,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635931,2026-07-30T21:22:50.635933,MK000288,REG000307,9,21,30,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635940,2026-07-30T21:22:50.635942,MK000289,REG000308,13,34,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.635949,2026-07-30T21:22:50.635950,MK000290,REG000309,2,13,15,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635957,2026-07-30T21:22:50.635961,MK000291,REG000310,8,19,27,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635969,2026-07-30T21:22:50.635971,MK000292,REG000311,2,6,8,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635977,2026-07-30T21:22:50.635979,MK000293,REG000312,5,15,20,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.635987,2026-07-30T21:22:50.635989,MK000294,REG000313,24,48,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.635998,2026-07-30T21:22:50.636002,MK000295,REG000314,28,49,77,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636009,2026-07-30T21:22:50.636011,MK000296,REG000315,27,52,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636018,2026-07-30T21:22:50.636020,MK000297,REG000316,24,45,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636027,2026-07-30T21:22:50.636029,MK000298,REG000317,4,16,20,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.636038,2026-07-30T21:22:50.636041,MK000299,REG000318,13,39,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636049,2026-07-30T21:22:50.636051,MK000300,REG000319,13,25,38,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.636058,2026-07-30T21:22:50.636060,MK000301,REG000320,10,31,41,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.636067,2026-07-30T21:22:50.636069,MK000302,REG000321,14,52,66,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636076,2026-07-30T21:22:50.636078,MK000303,REG000322,24,33,57,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636084,2026-07-30T21:22:50.636086,MK000304,REG000323,19,40,59,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636093,2026-07-30T21:22:50.636095,MK000305,REG000324,19,46,65,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636115,2026-07-30T21:22:50.636118,MK000306,REG000325,17,55,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636124,2026-07-30T21:22:50.636126,MK000307,REG000326,24,49,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636133,2026-07-30T21:22:50.636135,MK000308,REG000327,11,56,67,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636141,2026-07-30T21:22:50.636143,MK000309,REG000328,21,30,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636151,2026-07-30T21:22:50.636152,MK000310,REG000329,20,53,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636159,2026-07-30T21:22:50.636161,MK000311,REG000330,22,65,87,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.636171,2026-07-30T21:22:50.636173,MK000312,REG000331,20,46,66,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636180,2026-07-30T21:22:50.636182,MK000313,REG000332,24,65,89,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.636188,2026-07-30T21:22:50.636190,MK000314,REG000333,27,51,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636197,2026-07-30T21:22:50.636199,MK000315,REG000334,20,52,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636205,2026-07-30T21:22:50.636207,MK000316,REG000335,23,60,83,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.636214,2026-07-30T21:22:50.636218,MK000317,REG000336,25,47,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636225,2026-07-30T21:22:50.636227,MK000318,REG000337,16,34,50,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636234,2026-07-30T21:22:50.636236,MK000319,REG000338,21,57,78,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636242,2026-07-30T21:22:50.636244,MK000320,REG000339,16,53,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636251,2026-07-30T21:22:50.636253,MK000321,REG000340,15,47,62,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636259,2026-07-30T21:22:50.636261,MK000322,REG000341,25,70,95,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.636268,2026-07-30T21:22:50.636270,MK000323,REG000342,24,55,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636276,2026-07-30T21:22:50.636278,MK000324,REG000343,30,64,94,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.636285,2026-07-30T21:22:50.636287,MK000325,REG000344,27,66,93,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.636293,2026-07-30T21:22:50.636295,MK000326,REG000345,25,68,93,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.636301,2026-07-30T21:22:50.636303,MK000327,REG000346,24,59,83,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.636310,2026-07-30T21:22:50.636312,MK000328,REG000347,24,62,86,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.636319,2026-07-30T21:22:50.636321,MK000329,REG000348,26,55,81,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.636328,2026-07-30T21:22:50.636330,MK000330,REG000349,4,21,25,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.636336,2026-07-30T21:22:50.636338,MK000331,REG000350,4,12,16,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.636345,2026-07-30T21:22:50.636347,MK000332,REG000353,11,39,50,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636354,2026-07-30T21:22:50.636356,MK000333,REG000354,22,47,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636362,2026-07-30T21:22:50.636364,MK000334,REG000355,14,40,54,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636371,2026-07-30T21:22:50.636373,MK000335,REG000356,15,51,66,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636380,2026-07-30T21:22:50.636382,MK000336,REG000357,14,47,61,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636388,2026-07-30T21:22:50.636390,MK000337,REG000358,22,31,53,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636397,2026-07-30T21:22:50.636399,MK000338,REG000359,10,56,66,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636405,2026-07-30T21:22:50.636407,MK000339,REG000360,13,55,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636415,2026-07-30T21:22:50.636417,MK000340,REG000362,25,48,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636430,2026-07-30T21:22:50.636432,MK000341,REG000363,28,62,90,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.636439,2026-07-30T21:22:50.636447,MK000342,REG000364,20,51,71,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636456,2026-07-30T21:22:50.636458,MK000343,REG000366,9,38,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.636465,2026-07-30T21:22:50.636467,MK000344,REG000367,17,50,67,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636474,2026-07-30T21:22:50.636476,MK000345,REG000368,14,44,58,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636483,2026-07-30T21:22:50.636484,MK000346,REG000369,19,50,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636491,2026-07-30T21:22:50.636493,MK000347,REG000370,25,65,90,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.636502,2026-07-30T21:22:50.636504,MK000348,REG000371,27,63,90,O,10,40.0,4.0,4.0,PASS
2026-07-30T21:22:50.636511,2026-07-30T21:22:50.636513,MK000349,REG000372,22,51,73,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636520,2026-07-30T21:22:50.636522,MK000350,REG000373,12,30,42,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.636530,2026-07-30T21:22:50.636531,MK000351,REG000375,8,24,32,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.636538,2026-07-30T21:22:50.636540,MK000352,REG000376,5,18,23,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.636547,2026-07-30T21:22:50.636549,MK000353,REG000377,14,57,71,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636556,2026-07-30T21:22:50.636558,MK000354,REG000378,23,33,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636564,2026-07-30T21:22:50.636566,MK000355,REG000379,16,42,58,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636573,2026-07-30T21:22:50.636575,MK000356,REG000380,16,53,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636582,2026-07-30T21:22:50.636583,MK000357,REG000381,26,54,80,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.636590,2026-07-30T21:22:50.636592,MK000358,REG000382,20,48,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636599,2026-07-30T21:22:50.636601,MK000359,REG000383,19,53,72,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636608,2026-07-30T21:22:50.636609,MK000360,REG000384,18,50,68,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636616,2026-07-30T21:22:50.636618,MK000361,REG000385,12,30,42,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.636628,2026-07-30T21:22:50.636630,MK000362,REG000386,22,57,79,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636637,2026-07-30T21:22:50.636639,MK000363,REG000387,15,30,45,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.636646,2026-07-30T21:22:50.636647,MK000364,REG000388,18,43,61,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636654,2026-07-30T21:22:50.636656,MK000365,REG000390,8,6,14,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.636663,2026-07-30T21:22:50.636665,MK000366,REG000391,1,21,22,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.636672,2026-07-30T21:22:50.636674,MK000367,REG000392,0,4,4,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.636684,2026-07-30T21:22:50.636686,MK000368,REG000393,12,40,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636695,2026-07-30T21:22:50.636697,MK000369,REG000394,11,33,44,P,4,16.0,4.0,4.0,PASS
2026-07-30T21:22:50.636704,2026-07-30T21:22:50.636706,MK000370,REG000395,16,49,65,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636713,2026-07-30T21:22:50.636715,MK000371,REG000397,14,34,48,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.636721,2026-07-30T21:22:50.636723,MK000372,REG000398,24,46,70,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636730,2026-07-30T21:22:50.636732,MK000373,REG000399,19,37,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636738,2026-07-30T21:22:50.636740,MK000374,REG000400,18,49,67,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636747,2026-07-30T21:22:50.636749,MK000375,REG000401,19,56,75,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636755,2026-07-30T21:22:50.636757,MK000376,REG000402,23,58,81,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.636780,2026-07-30T21:22:50.636782,MK000377,REG000403,13,32,45,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.636789,2026-07-30T21:22:50.636791,MK000378,REG000404,12,36,48,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.636798,2026-07-30T21:22:50.636800,MK000379,REG000405,24,63,87,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.636807,2026-07-30T21:22:50.636809,MK000380,REG000406,25,59,84,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.636816,2026-07-30T21:22:50.636818,MK000381,REG000407,26,61,87,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.636825,2026-07-30T21:22:50.636826,MK000382,REG000408,28,60,88,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.636833,2026-07-30T21:22:50.636836,MK000383,REG000409,10,55,65,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636842,2026-07-30T21:22:50.636844,MK000384,REG000410,20,56,76,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636851,2026-07-30T21:22:50.636853,MK000385,REG000411,19,41,60,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636860,2026-07-30T21:22:50.636862,MK000386,REG000412,13,36,49,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.636869,2026-07-30T21:22:50.636871,MK000387,REG000413,22,54,76,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.636878,2026-07-30T21:22:50.636880,MK000388,REG000414,12,57,69,B+,7,28.0,4.0,4.0,PASS
2026-07-30T21:22:50.636887,2026-07-30T21:22:50.636889,MK000389,REG000415,16,31,47,C,5,20.0,4.0,4.0,PASS
2026-07-30T21:22:50.636896,2026-07-30T21:22:50.636898,MK000390,REG000416,18,38,56,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636904,2026-07-30T21:22:50.636906,MK000391,REG000417,23,57,80,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.636913,2026-07-30T21:22:50.636915,MK000392,REG000418,16,39,55,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636922,2026-07-30T21:22:50.636926,MK000393,REG000419,15,36,51,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636933,2026-07-30T21:22:50.636935,MK000394,REG000420,12,40,52,B,6,24.0,4.0,4.0,PASS
2026-07-30T21:22:50.636943,2026-07-30T21:22:50.636945,MK000395,REG000421,7,2,9,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.636952,2026-07-30T21:22:50.636954,MK000396,REG000422,7,12,19,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.636966,2026-07-30T21:22:50.636968,MK000397,REG000425,6,15,21,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.636976,2026-07-30T21:22:50.636978,MK000398,REG000426,8,28,36,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.636985,2026-07-30T21:22:50.636987,MK000399,REG000427,7,26,33,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.636993,2026-07-30T21:22:50.636995,MK000400,REG000428,1,3,4,F,0,0.0,4.0,0.0,FAIL
2026-07-30T21:22:50.637003,2026-07-30T21:22:50.637005,MK000401,REG000429,23,64,87,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.637015,2026-07-30T21:22:50.637017,MK000402,REG000430,28,47,75,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.637025,2026-07-30T21:22:50.637027,MK000403,REG000431,23,65,88,A+,9,36.0,4.0,4.0,PASS
2026-07-30T21:22:50.637035,2026-07-30T21:22:50.637038,MK000404,REG000432,23,51,74,A,8,32.0,4.0,4.0,PASS
2026-07-30T21:22:50.637046,2026-07-30T21:22:50.637048,MK000405,REG000433,24,39,63,B+,7,28.0,4.0,4.0,PASS
